experiment_id,hardware_pass,seed,run_group,variant,payload_version,abort_reason,abort_reason_name,abort_lane,calib_complete,bist_done,bitstream_sha256,sdf_sha256,nextpnr_json_sha256,hardware_pass_int,selected_features_present,selected_features_total,selected_features_fraction,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq14_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_0_ld_vs_cntvaluein_dq_lane_value_ps,skew_abs_dqs_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_4_dqs_vs_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq12_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_0_ld_vs_cntvaluein_dqs_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq5_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq0_ctrl_1_dqs_vs_dq_bit_value_ps,direct_cntvaluein_bus_skew_idelay_dqs_cntvaluein_lane0_dqs0_ctrl_none_dqs0_value_ps,direct_lane_spread_idelay_dqs_cntvaluein_lane0_no_bit_ctrl_none_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq8_ctrl_4_dqs_vs_dq_bit_value_ps,skew_signed_dqs_bus_skew_minus_dq_median_idelay_cntvaluein_skew_lane0_dqs0_ctrl_none_dqs_vs_dq_bus_skew_value_ps,direct_control_fanout_spread_idelay_data_cntvaluein_lane1_no_bit_ctrl_4_lane_control_bit_value_ps,skew_dq_lane_range_idelay_cntvaluein_skew_lane1_no_bit_ctrl_4_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_4_dqs_vs_dq_bit_value_ps,skew_signed_dqs_bus_skew_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_none_dqs_vs_dq_bus_skew_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq1_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dq_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_0_lane1_vs_lane0_dq_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq9_ctrl_3_dqs_vs_dq_bit_value_ps,skew_signed_ld_dqs_minus_dq_median_idelay_ld_skew_lane0_dqs0_ctrl_none_dqs_vs_dq_lane_value_ps,skew_signed_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_0_ld_vs_cntvaluein_dqs_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq15_ctrl_0_dqs_vs_dq_bit_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq10_ctrl_none_dq10_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq8_ctrl_none_dq8_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq6_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq9_ctrl_none_dq9_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq7_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq13_ctrl_none_dq13_value_ps,skew_signed_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane0_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq15_ctrl_none_dq15_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_3_ld_vs_cntvaluein_dqs_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq2_ctrl_2_endpoint_value_ps,direct_cntvaluein_bus_skew_idelay_data_cntvaluein_lane1_dq14_ctrl_none_dq14_value_ps,skew_signed_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_4_lane1_vs_lane0_dqs_value_ps,skew_signed_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq5_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq6_ctrl_2_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq8_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_4_lane1_vs_lane0_dqs_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane1_no_bit_ctrl_2_ld_vs_cntvaluein_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq9_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq13_ctrl_3_dqs_vs_dq_bit_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq1_ctrl_2_endpoint_value_ps,skew_signed_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane0_dqs0_ctrl_4_ld_vs_cntvaluein_dqs_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_ld_minus_cntvaluein_dqs_idelay_ld_cntvaluein_skew_lane1_dqs1_ctrl_3_ld_vs_cntvaluein_dqs_value_ps,direct_direct_max_idelay_data_cntvaluein_lane0_dq0_ctrl_2_endpoint_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq7_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dqs_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq3_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq2_ctrl_2_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq0_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_median_idelay_cntvaluein_skew_lane0_dqs0_ctrl_4_dqs_vs_dq_lane_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane0_dq4_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_lane1_minus_lane0_dqs_idelay_cntvaluein_skew_all_no_bit_ctrl_1_lane1_vs_lane0_dqs_value_ps,direct_control_fanout_spread_idelay_data_cntvaluein_lane0_no_bit_ctrl_2_lane_control_bit_value_ps,skew_dq_lane_range_idelay_cntvaluein_skew_lane0_no_bit_ctrl_2_dq_lane_value_ps,skew_abs_ld_minus_cntvaluein_dq_median_idelay_ld_cntvaluein_skew_lane0_no_bit_ctrl_1_ld_vs_cntvaluein_dq_lane_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq13_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_0_dqs_vs_dq_bit_value_ps,skew_signed_dqs_minus_dq_median_idelay_cntvaluein_skew_lane1_dqs1_ctrl_0_dqs_vs_dq_lane_value_ps,skew_signed_lane1_minus_lane0_dq_median_idelay_cntvaluein_skew_all_no_bit_ctrl_2_lane1_vs_lane0_dq_value_ps,skew_signed_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_0_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq10_ctrl_3_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq12_ctrl_4_dqs_vs_dq_bit_value_ps,skew_abs_dqs_minus_dq_bit_idelay_cntvaluein_skew_lane1_dq11_ctrl_1_dqs_vs_dq_bit_value_ps
baseline-no-lock-seed-29,True,29,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,3e701f81100a08ba0c5e7f3810867f992c2eba265bd0e4650a8f4bfa67b1496e,377033fd552b1b772715c8337d242b3b9b49f9dafa28cab167050ce039d33711,5d5e581c7948082605614d22a8fb87cb9b54b830aeeadced5b5aaab2a18fe4b6,1,72,72,1.0,56.0,308.5,291.5,34.0,168.0,648.0,16.0,365.0,482.0,482.0,289.0,-276.5,448.0,448.0,597.0,-24.0,-61.0,-301.0,-145.5,202.0,20.0,648.0,-82.0,-164.0,171.0,436.0,478.0,2006.0,117.0,2194.0,357.0,-20.0,252.0,452.0,2104.0,253.0,-204.0,307.0,79.0,-166.0,-581.0,-393.0,-105.0,204.0,307.0,31.0,168.0,2177.0,712.0,501.0,421.0,592.0,2086.0,54.0,85.0,-82.0,-491.0,330.0,379.0,495.0,85.0,688.0,688.0,570.5,-135.0,-48.0,-168.5,-710.0,-202.0,120.0,332.0,125.0
baseline-no-lock-seed-30,True,30,baseline_no_lock_seed_1_30,baseline-no-lock,3,0,none,0,True,True,8657c8532a87dd30190b7860e30831b26dfad798030337ad314a1d4ce091a859,074413ac44505422ab86b9491fa9b58f7195cd77bf96323c319ab27ac1eee981,cebe94b7e34f683897c84c1e68b63c8b5ffb414eae51feb9cbd8aebfc023316e,1,72,72,1.0,143.0,77.5,727.0,51.0,287.0,50.0,168.0,26.0,220.0,220.0,727.0,-457.0,319.0,319.0,730.0,-67.0,-211.0,-262.5,-288.0,-21.0,6.0,-50.0,29.0,121.0,513.0,552.0,666.0,1730.0,341.0,1756.0,737.0,170.5,344.0,170.0,1822.0,842.0,-233.0,242.0,224.0,32.0,219.0,245.0,127.0,233.0,242.0,429.0,51.0,1810.0,-37.0,754.0,646.0,113.0,1870.0,39.0,-274.0,116.0,153.0,671.0,708.5,758.0,274.0,179.0,179.0,140.5,331.0,414.0,350.5,-416.5,367.0,33.0,727.0,130.0
cntvaluein3-skew-locked-seed12-long-poll,False,12,cntvaluein3_lock_heldout_long_poll_500,cntvaluein3-skew-locked,3,0,none,0,False,False,31ccf66f6558b964889f0a6536e9bc8c618e0e57d2472c1c02317dd52ce73948,dcd2cd2d7e04f33318ecc1da3b60ca570a38e9107fec4bf3330359fd01eb2baa,aee46c5efd4ae241a2f12ae20be1e585a49497e3207c598997cd13ef97ffbdad,0,72,72,1.0,350.0,121.5,594.5,296.0,599.0,605.0,261.0,411.0,722.0,722.0,622.0,-615.5,549.0,549.0,279.0,-274.5,46.0,-376.0,19.0,-94.0,187.5,605.0,150.0,12.0,16.0,1232.0,1198.0,935.0,969.0,1148.0,1101.0,299.0,926.0,117.0,1146.0,970.0,-184.0,371.0,388.0,-178.0,134.0,347.0,264.0,184.0,371.0,104.0,174.0,1136.0,186.0,374.0,357.0,527.0,962.0,66.0,-314.0,-171.0,136.0,468.0,413.5,292.0,314.0,213.0,213.0,266.5,-601.0,-512.0,-292.0,-378.0,-160.0,508.0,271.0,424.0
cntvaluein3-skew-locked-seed16-long-poll,False,16,cntvaluein3_lock_heldout_long_poll_500,cntvaluein3-skew-locked,3,2,check_starting_data_search_exhausted,0,False,False,26a05683a9ffaf110a4266c0886fe4d51689e053b15a569a525cfe35f9ed6523,b0627881ebb187b57cc958cfbe5289a7e0f20a643d3b3bd9b48f544529d6a200,57cbc1638ee3527f881c82d3ea3b5cba91ff438f4b13baa9a1d8750a0be624b2,0,72,72,1.0,508.0,96.5,115.5,345.0,94.0,165.0,24.0,122.0,664.0,664.0,118.0,-119.5,585.0,585.0,105.0,-439.0,270.0,-336.0,-258.0,-174.0,-7.0,-165.0,359.0,357.0,165.0,868.0,1079.0,992.0,1002.0,1003.0,555.0,313.5,1008.0,308.0,1121.0,1140.0,-168.0,131.5,61.0,490.0,-26.0,-15.0,-285.0,168.0,131.5,53.0,99.0,1126.0,174.0,363.0,34.0,327.0,1050.0,446.0,-278.0,573.0,-144.0,2.0,102.5,171.0,278.0,229.0,229.0,277.0,-60.0,28.0,-55.0,-179.5,31.0,296.0,51.0,74.0
cntvaluein3-skew-locked-seed23-long-poll,False,23,cntvaluein3_lock_heldout_long_poll_500,cntvaluein3-skew-locked,3,2,check_starting_data_search_exhausted,0,False,False,ab1687e28e8c2745919691dd2dbecf2f7abf0006d9e9edcea0f04b673d03e4af,2bbf2b4ef506bfa737d85dc021e72fd8d002377815264c8eac698723081c41da,66550539cbc2d23ca8cb0e1b11abc3818a3be72e447cbbd951c6ab11e6af2090,0,72,72,1.0,419.0,544.0,276.0,306.0,234.0,233.0,444.0,8.0,577.0,577.0,95.0,-250.0,442.0,442.0,36.0,-642.0,447.0,-277.5,-204.5,-243.0,101.0,-233.0,352.0,258.0,673.0,884.0,613.0,976.0,1011.0,1151.0,919.0,283.5,1014.0,266.0,1067.0,1067.0,-15.0,683.0,227.0,452.0,233.0,408.0,140.0,15.0,683.0,455.0,281.0,987.0,311.0,139.0,211.0,23.0,1085.0,265.0,15.0,541.0,317.0,69.0,52.5,245.0,15.0,295.0,295.0,105.0,463.0,553.0,370.5,-170.0,286.0,327.0,233.0,545.0
cntvaluein3-skew-locked-seed28-long-poll,False,28,cntvaluein3_lock_heldout_long_poll_500,cntvaluein3-skew-locked,3,2,check_starting_data_search_exhausted,0,False,False,6a014c56a963e3b3ce834c5b9a4f4d89aea8e58ac1464207cdef5f07c611269a,4d5f37289a848699883067166682e832e26b65ab98e33b5ed6082b9b9336bb0c,59062f322b8e58d834bdf1b21b66ed87ed971f3d6f837ec7935cf0f503d17973,0,72,72,1.0,538.0,692.5,347.5,622.0,830.0,633.0,536.0,798.0,597.0,597.0,169.0,197.5,480.0,480.0,556.0,-153.5,229.0,-519.5,-724.5,630.0,-88.5,-633.0,133.0,38.0,884.0,480.0,848.0,1345.0,970.0,1246.0,631.0,-206.5,973.0,1098.0,1161.0,748.0,-420.0,410.0,699.0,449.0,668.0,569.0,181.0,420.0,410.0,801.0,568.0,1414.0,-1135.0,652.0,434.0,237.0,1363.0,46.0,-398.0,538.0,753.0,662.0,623.0,736.0,398.0,337.0,337.0,127.0,656.0,644.0,633.0,-288.5,461.0,711.0,345.0,1216.0
cntvaluein3-skew-locked-seed30-long-poll,False,30,cntvaluein3_lock_heldout_long_poll_500,cntvaluein3-skew-locked,3,2,check_starting_data_search_exhausted,0,False,False,36b2de2539112d2e6242ebce643b8abcda47ad5a230f7900e2a13efe3764e377,44ccd74689a4eed8790124304dba9903a500f3402051f5ee88ab647b6c7aac13,1b662cc0a792ea314c292f5229a8f5dc5acb54ad8ae67852ca34156fee75a744,0,72,72,1.0,69.0,21.0,146.0,161.0,11.0,421.0,262.0,61.0,1029.0,1029.0,218.0,426.5,452.0,452.0,133.0,3.5,-72.0,-591.5,-241.5,154.0,81.0,-421.0,140.0,94.0,154.0,655.0,650.0,1588.0,708.0,1532.0,500.0,-66.0,707.0,647.0,1613.0,829.0,-319.0,250.5,-20.0,278.0,-319.0,-375.0,-168.0,319.0,250.5,149.0,292.0,1572.0,-214.0,38.0,72.0,174.0,1715.0,153.0,-413.0,197.0,-400.0,50.0,47.5,45.0,413.0,240.0,240.0,230.5,9.0,16.0,-56.5,-194.0,-211.0,251.0,126.0,158.0
cntvaluein3-skew-locked-seed1,True,1,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,26ee998f08dc8e191745b1da07671b7fc1964d138d3fb8e97bbaf54e5512ca46,d044698e11789aafc1d5b7058191180b9d8c043d86a7470109e7e80925a3d844,7d3d365d8f590abce1bd8a8120e82553baeb80932cb4808e42a01e3dbef7be0c,1,72,72,1.0,325.0,472.0,800.0,411.0,391.0,389.0,1071.0,339.0,1542.0,1542.0,825.0,579.5,226.0,226.0,436.0,2.5,-77.0,-365.5,-194.0,585.0,-100.0,389.0,9.0,-59.0,197.0,1007.0,1182.0,1202.0,700.0,1282.0,810.0,278.5,704.0,1153.0,1111.0,1098.0,-342.0,391.5,957.0,-77.0,826.0,906.0,932.0,342.0,391.5,277.0,613.0,1340.0,-451.0,531.0,733.0,702.0,1253.0,-51.0,-272.0,-79.0,997.0,720.0,579.5,444.0,272.0,355.0,355.0,271.5,415.0,335.0,254.0,-256.0,254.0,363.0,737.0,459.0
cntvaluein3-skew-locked-seed5,True,5,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,41bfe6150b2799caf2c2bec52ebd0df7f6580be532e3040767ace615931494a3,e090f21735dc503149782ae16ca4a23fa1746e297dc49dbf71e5564d438835a5,831265e4f4bc562d8cb09fff81b8fecb10c97ee845403bf840ae0563c9d8f83b,1,72,72,1.0,355.0,558.0,339.5,265.0,8.0,173.0,658.0,861.0,331.0,331.0,51.0,-985.0,527.0,527.0,665.0,-702.5,395.0,-83.5,-554.5,-10.0,-130.0,-173.0,301.0,206.0,788.0,960.0,1093.0,1476.0,1005.0,1475.0,898.0,264.5,862.0,446.0,1383.0,1089.0,-451.0,453.5,758.0,658.0,525.0,524.0,424.0,451.0,453.5,700.0,84.0,1291.0,-321.0,760.0,314.0,44.0,1218.0,212.0,-261.0,747.0,617.0,942.0,811.0,767.0,261.0,258.0,258.0,684.5,563.0,651.0,628.0,-494.0,605.0,220.0,227.0,803.0
cntvaluein3-skew-locked-seed6,True,6,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,4d6f405bdab10a999cda3ba1698593021da35d92bed5fc1884eaefdc2e5d4ed7,bafa1bc98f9765905786dc9ab2e9d70fee81b023d5aa040b4ecdb8f5a68881bd,2c32bcccbde0fa5b343b2daec7c15b277b7ff2874458059338318e8428d6033e,1,72,72,1.0,522.0,279.0,714.0,456.0,304.0,26.0,378.0,873.0,535.0,535.0,730.0,-306.5,535.0,535.0,1033.0,-955.0,42.0,-498.0,-524.0,-132.0,-107.0,-26.0,189.0,93.0,528.0,1335.0,1513.0,1136.0,939.0,1139.0,1385.0,318.0,943.0,339.0,1044.0,1317.0,-432.0,474.5,914.0,458.0,426.0,429.0,916.0,432.0,474.5,440.0,515.0,945.0,-541.0,715.0,387.0,505.0,1032.0,100.0,-523.0,542.0,521.0,753.0,742.5,722.0,523.0,242.0,242.0,286.0,217.0,301.0,326.0,-581.5,309.0,372.0,564.0,756.0
cntvaluein3-skew-locked-seed11,True,11,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,d826d7d4b02cc6b253b12ccb1d163ea8ba5a90a48126c8ec7bd2260b0f23ba36,ce49dd7a4c1d90d2d27fdc99d30beea3acf5886c79c5afea80a52e54b4838f57,7e5167e45582ae0fb5cea70baf7cbe009e253631d7f69eb3c76a374a69ed0f7e,1,72,72,1.0,146.0,285.0,593.5,143.0,193.0,219.0,969.0,625.0,648.0,648.0,260.0,-38.5,631.0,631.0,388.0,-79.0,173.0,-363.0,-122.5,288.0,-1.5,-219.0,265.0,89.0,87.0,801.0,994.0,1065.0,518.0,1197.0,709.0,66.5,598.0,856.0,1113.0,987.0,-268.0,658.0,614.0,41.0,748.0,880.0,747.0,268.0,658.0,41.0,150.0,1205.0,-750.0,483.0,523.0,84.0,1121.0,2.0,-314.0,-11.0,832.0,511.0,453.5,335.0,314.0,397.0,397.0,317.0,-125.0,-41.0,-129.0,-302.0,-296.0,52.0,436.0,586.0
cntvaluein3-skew-locked-seed20,True,20,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,f1134991aef4c88dd4ff09d6e0ef599807df75a3fe1030a79fabf3d914649d21,7d5fdd521055db0fc102d329b785ab4bda7f5cde36be9457aba9229abb363878,ce276753c16eea02d4b8137e08451ce37bb0f8097bfcbe8d1640bf05bc862c61,1,72,72,1.0,69.0,439.0,239.0,234.0,88.0,229.0,532.0,395.0,917.0,917.0,245.0,-191.5,847.0,847.0,207.0,-24.5,564.0,-335.0,-95.5,650.0,117.5,-229.0,736.0,642.0,464.0,1191.0,943.0,1241.0,692.0,1240.0,964.0,87.5,737.0,891.0,1149.0,1102.0,-418.0,396.5,352.0,658.0,46.0,45.0,-182.0,418.0,396.5,376.0,441.0,985.0,-375.0,303.0,11.0,596.0,1065.0,648.0,-278.0,746.0,137.0,387.0,318.5,214.0,278.0,487.0,487.0,114.5,460.0,602.0,506.5,-264.0,581.0,63.0,74.0,540.0
cntvaluein3-skew-locked-seed27,True,27,cntvaluein3_lock_heldout_seed_batch,cntvaluein3-skew-locked,3,0,none,0,True,True,3c543c81bd9dd1181bfa7d3723459c4655c1219c173df7a328c082e0ce5a2b50,48e3b43ee62a4e2c8776d90dd20f1e412704d544076338281167c11514983d6a,0fa5cb1439d5620fd6e8b6a17e7a117d67d291c55b314d262195ed007a353cbc,1,72,72,1.0,629.0,37.5,222.5,539.0,284.0,110.0,664.0,753.0,493.0,493.0,179.0,-346.5,408.0,408.0,272.0,-443.5,-535.0,-361.5,-368.0,-192.0,-220.0,-110.0,-616.0,-612.0,28.0,765.0,1095.0,1649.0,704.0,1648.0,604.0,24.5,700.0,529.0,1557.0,951.0,-365.0,341.5,461.0,-304.0,315.0,314.0,467.0,365.0,341.5,204.0,319.0,1473.0,-406.0,179.0,179.0,56.0,1554.0,-472.0,-72.0,-245.0,406.0,28.0,203.0,94.0,72.0,350.0,350.0,685.5,-385.0,-110.0,-232.5,-329.0,-294.0,454.0,90.0,406.0
exact-abort-seed3-baseline,True,3,payload_v3_exact_abort,baseline,3,0,none,0,True,True,e794dcc32aad794e7590259f6dfcbc4b2dbadb37966db917716e38544b3bfa8a,f8068e2fdef337b1cd074844bafdcb49ab8111feaf5f4679b30edd6b401cb08f,b9a4b6714cc4d29177ad690c2442814c11facb30573f7eb638f00505a9aac87b,1,15,72,0.208333,,,,,,,,,734.0,734.0,,,352.0,,,,,,,,,,,,,1075.0,640.0,2342.0,314.0,2395.0,858.0,,514.0,,2177.0,805.0,,,,,,,,,,,,2309.0,,,,,2217.0,,,,,,,,,224.0,,,,,,,,,,
exact-abort-seed3-idelay-control-locked,True,3,payload_v3_exact_abort,cntvaluein_only,3,0,none,0,True,True,29d735b6f462e12cac8d4ba980cb2183f6071949db87f4d67cff020778f8c99b,69b3c5bb89b6fd37401b5c5117f2d597c2c50fed55d548f94c599746b77f57d0,93c259db91894989c96b05a076d7d1db573eff32574166c081d84d591e2c0de1,1,15,72,0.208333,,,,,,,,,471.0,471.0,,,377.0,,,,,,,,,,,,,674.0,277.0,2275.0,326.0,2273.0,586.0,,348.0,,2181.0,347.0,,,,,,,,,,,,2088.0,,,,,2144.0,,,,,,,,,460.0,,,,,,,,,,
exact-abort-seed3-idelay-control-full-locked,False,3,payload_v3_exact_abort,cntvaluein_plus_ld_parent,3,2,check_starting_data_search_exhausted,0,False,False,f5aa1f85e878a34a8c31dfc88cc221aa442d959101839165a79f622109902127,6e551c5a50bbf2c2e53490c6c36db23d73243d18e60148ac11142231124fb0f4,ec5483b1e207f60a438fe471a3d9f0db768cc4c6e58289d7e66b6e82b2f1ffd7,0,15,72,0.208333,,,,,,,,,691.0,691.0,,,217.0,,,,,,,,,,,,,293.0,472.0,1794.0,472.0,1881.0,197.0,,462.0,,1937.0,411.0,,,,,,,,,,,,1945.0,,,,,1939.0,,,,,,,,,273.0,,,,,,,,,,
baseline-no-lock-seed-31,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,0,none,0,False,False,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,0,72,72,1.0,80.0,168.5,59.0,10.0,275.0,382.0,291.0,673.0,928.0,928.0,0.0,275.0,474.0,474.0,597.0,384.0,-904.0,-261.5,-436.0,390.0,-130.5,382.0,-901.0,-859.0,527.0,442.0,598.0,1899.0,447.0,1896.0,610.0,149.5,432.0,51.0,1805.0,429.0,-204.0,263.0,367.0,-592.0,13.0,10.0,370.0,204.0,263.0,534.0,211.0,1537.0,166.0,502.0,243.0,79.0,1618.0,-852.0,-441.0,-587.0,104.0,458.0,476.5,495.0,441.0,362.0,362.0,355.0,-741.0,-828.0,-780.5,-375.0,-820.0,102.0,92.0,630.0
cntvaluein3-skew-locked-seed-31,True,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,cntvaluein3-skew-locked,3,0,none,0,True,True,0145fcc0eeb48fb44a6a59a5c47b4ca89cb494a87f2e9dc938ac8f577f31a008,fd437779018bfc2c9706232e237a0f7863ba93a00d155f55c8f7234d0b939c30,712ed5ab10e9d112b5998ddc2f08b21521d7a6daedae211871123726faefe19e,1,72,72,1.0,599.0,479.5,91.0,507.0,511.0,82.0,357.0,82.0,898.0,898.0,429.0,-206.5,711.0,711.0,711.0,-317.0,-628.0,-83.5,-268.0,-235.0,-131.0,82.0,-711.0,-648.0,439.0,1260.0,1359.0,1866.0,1112.0,1863.0,829.0,-351.5,947.0,765.0,1773.0,1359.0,-278.0,-352.0,-207.0,-571.0,-783.0,-786.0,-383.0,278.0,352.0,383.0,91.0,1690.0,-170.0,615.0,245.0,858.0,1699.0,-671.0,18.0,-339.0,-693.0,659.0,575.5,536.0,18.0,429.0,429.0,247.5,-577.0,-518.0,-607.5,-360.5,-638.0,417.0,334.0,326.0
